Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Annual_Heat_MWh,Confidence_Score,Manual_Verified_MW
Cogent Data Center - Livermore,california,37.7602557,-121.7992142,15.0,1.68,https://cogentco.com/en/cogent-bay-area?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/hayward/cogent-data-center-livermore/,Midsize/Colo,P3,False,118260.0,1,
Cogent Data Center - Palm Springs,california,33.8626098,-116.545928,15.0,1.68,https://www.cogentco.com/en/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/riverside/cogent-data-center-palm-springs/,Midsize/Colo,P3,False,118260.0,1,
Cogent Data Center - San Diego 3,california,32.7086979,-117.1514773,15.0,1.68,https://www.cogentco.com/en/cogent-san-diego?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-diego/cogent-data-center-san-diego-3/,Midsize/Colo,P3,False,118260.0,1,
Cogent Data Center - San Jose,california,37.3483969,-121.9238227,15.0,1.68,https://cogentco.com/en/cogent-bay-area?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-jose/cogent-data-center-san-jose/,Midsize/Colo,P3,False,118260.0,1,
ColoCrossing LA1,california,34.0511103,-118.2659241,15.0,1.68,https://www.colocrossing.com/datacenter/los-angeles-ca/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/colocrossing-la1/,Midsize/Colo,P3,False,118260.0,1,
Colocation America LADC1,california,34.0479477,-118.2553576,15.0,1.68,https://www.colocationamerica.com/data-center-locations/los-angeles?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/colocation-america-ladc1/,Midsize/Colo,P3,False,118260.0,1,
Colocation America LADC2,california,34.049227,-118.256979,15.0,1.68,https://www.colocationamerica.com/data-center-locations/los-angeles?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/colocation-america-aon-center/,Midsize/Colo,P3,False,118260.0,1,
Colocation America LADC4,california,34.048282,-118.254504,15.0,1.68,https://www.colocationamerica.com/data-center-locations/los-angeles?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/colocation-america-telecom-center/,Midsize/Colo,P3,False,118260.0,1,
Colocation America LADC5,california,34.048721,-118.255266,15.0,1.68,https://www.colocationamerica.com/data-center-locations/los-angeles?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/colocation-america-quinby/,Midsize/Colo,P3,False,118260.0,1,
Colocation America SFDC1,california,37.722871,-122.397683,15.0,1.68,https://www.colocationamerica.com/data-center-locations/san-francisco?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-francisco/colocation-america-200-paul/,Midsize/Colo,P3,False,118260.0,1,
CoreSite Los Angeles (LA2),california,34.058656,-118.236954,15.0,1.68,https://www.coresite.com/data-center-locations/los-angeles?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/wilshire-annex/,Midsize/Colo,P2,False,118260.0,1,
CoreSite Los Angeles (LA3),california,34.0593156,-118.2354621,15.0,1.68,https://www.coresite.com/data-center-locations/los-angeles?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/coresite-los-angeles-la3/,Midsize/Colo,P2,False,118260.0,1,
CoreSite One Wilshire (LA1),california,34.049464,-118.254579,15.0,1.68,https://www.coresite.com/data-center-locations/los-angeles?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/one-wilshire/,Midsize/Colo,P2,False,118260.0,1,
CoreSite San Jose (SV1),california,37.334484,-121.891327,15.0,1.68,https://www.coresite.com/data-center-locations/silicon-valley?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-jose/market-post-tower/,Midsize/Colo,P2,False,118260.0,1,
CoreSite Santa Clara (SV2),california,37.4057105,-121.9161259,15.0,1.68,https://www.coresite.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-jose/valley-exchange/,Midsize/Colo,P2,False,118260.0,1,
CoreSite Santa Clara (SV3),california,37.3751356,-121.9717501,15.0,1.68,https://www.coresite.com/data-center/sv3-santa-clara-ca?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/santa-clara/coresite-sv3/,Midsize/Colo,P2,False,118260.0,1,
CoreSite Santa Clara (SV4),california,37.3762667,-121.9707018,15.0,1.68,https://www.coresite.com/data-center-locations/silicon-valley?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/santa-clara/coresite-sv4/,Midsize/Colo,P2,False,118260.0,1,
CoreSite Santa Clara (SV5),california,37.375217,-121.970755,15.0,1.68,https://www.coresite.com/data-center-locations/silicon-valley?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/santa-clara/coresite-santa-clara-sv5/,Midsize/Colo,P2,False,118260.0,1,
CoreSite Santa Clara (SV6),california,37.3763287,-121.9720716,15.0,1.68,https://www.coresite.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/santa-clara/ns3i/,Midsize/Colo,P2,False,118260.0,1,
CoreSite Santa Clara (SV7),california,37.37601069999999,-121.973083,15.0,1.68,https://www.coresite.com/data-center-locations/silicon-valley?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/santa-clara/coresite-santa-clara-sv7/,Midsize/Colo,P2,False,118260.0,1,
Crown Castle Los Angeles LA3,california,34.0483728,-118.2551544,15.0,1.68,https://www.crowncastle.com/infrastructure-solutions/colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/wilcon/,Midsize/Colo,P3,False,118260.0,1,
Csquare - Redwood RWC1,california,37.4805075,-122.2003864,15.0,1.68,https://www.business.att.com/products/colocation.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/palo-alto/att-3175-spring/,Midsize/Colo,P3,False,118260.0,1,
DataBank - 707 Wilshire Blvd,california,34.049261,-118.257024,15.0,1.68,https://www.databank.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/zcolo-707-wilshireblvd/,Midsize/Colo,P2,False,118260.0,1,
DataNOC Data Center,california,38.5764625,-121.307198,15.0,1.68,https://www.datanoc.com/colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/sacramento/datanoccom/,Midsize/Colo,P3,False,118260.0,1,
Datacate Santa Clara,california,37.3894282,-121.9622415,15.0,1.68,https://www.datacate.net/colocation/santa-clara-california/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/santa-clara/datacate-santa-clara/,Midsize/Colo,P3,False,118260.0,1,
Digital West Data Center,california,35.2481119,-120.6422232,15.0,1.68,https://www.digitalwest.com/solutions/colocation/san-luis-obispo-ca/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-luis-obispo/sbp1/,Midsize/Colo,P3,False,118260.0,1,
Equinix Great Oaks South Campus,california,37.23320327542089,-121.7833950654785,15.0,1.68,http://equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-jose/equinix-great-oaks-south-campus/,Midsize/Colo,P2,False,118260.0,1,
Equinix LA1,california,34.051484,-118.265757,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/switch-data-los-angeles/,Midsize/Colo,P2,False,118260.0,1,
Equinix LA3,california,33.9262876,-118.3940307,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/equinix-la3/,Midsize/Colo,P2,False,118260.0,1,
Equinix LA4,california,33.9216329,-118.3840239,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/el-segundo/equinix-el-segundo/,Midsize/Colo,P2,False,118260.0,1,
Equinix LA7,california,33.85071,-118.30411,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/equinix-la7/,Midsize/Colo,P2,False,118260.0,1,
Equinix SV1,california,37.2416077,-121.7833501,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-jose/equinix-san-jose1/,Midsize/Colo,P2,False,118260.0,1,
Equinix SV10,california,37.24094,-121.78463,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-jose/equinix-sv10/,Midsize/Colo,P2,False,118260.0,1,
Equinix SV11,california,37.24305,-121.7841,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-jose/equinix-sv11/,Midsize/Colo,P2,False,118260.0,1,
Equinix SV14,california,37.37495,-121.988496,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/santa-clara/equinix-sv14/,Midsize/Colo,P2,False,118260.0,1,
Equinix SV15,california,37.37549,-121.98853,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/santa-clara/equinix-sv15/,Midsize/Colo,P2,False,118260.0,1,
Equinix SV16,california,37.3763123119311,-121.9883228564838,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/santa-clara/equinix-sv16/,Midsize/Colo,P2,False,118260.0,1,
Equinix SV18,california,37.2343488,-121.783659,15.0,1.68,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/silicon-valley-data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-jose/equinix-sv18/,Midsize/Colo,P2,False,118260.0,1,
Equinix SV19,california,37.2332692,-121.7847898,15.0,1.68,http://equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-jose/equinix-sv19/,Midsize/Colo,P2,False,118260.0,1,
Equinix SV2,california,37.3781646,-121.9549689,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/santa-clara/equinix-santa-clara/,Midsize/Colo,P2,False,118260.0,1,
Equinix SV8,california,37.445684,-122.161201,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/palo-alto/switchdata-palo-alto/,Midsize/Colo,P2,False,118260.0,1,
Evocative OAK1,california,37.8468998,-122.2935656,15.0,1.68,https://evocative.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-jose/em1-emeryville-data-center/,Midsize/Colo,P3,False,118260.0,1,
Evocative SJC3,california,37.3780424,-121.9541355,15.0,1.68,https://evocative.com/data-centers/santa-clara-ca-data-center-sjc3/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/santa-clara/wave-hosting/,Midsize/Colo,P3,False,118260.0,1,
Evocative SJC7,california,37.33839764047828,-121.9101762771606,15.0,1.68,https://evocative.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-jose/sv7-san-jose-evocative-data-center/,Midsize/Colo,P3,False,118260.0,1,
Got.Net Salinas,california,36.6533638,-121.6256412,15.0,1.68,https://www.got.net/services/colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-jose/gotnet-salinas/,Midsize/Colo,P3,False,118260.0,1,
Got.Net Santa Cruz,california,36.9821667,-122.0309843,15.0,1.68,https://www.got.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/santa-cruz/gotnet/,Midsize/Colo,P3,False,118260.0,1,
H5 Data Centers San Luis Obispo,california,35.2557768,-120.6407522,15.0,1.68,https://h5datacenters.com/san-luis-obispo-data-center.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-luis-obispo/h5-san-luis-obispo/,Midsize/Colo,P3,False,118260.0,1,
Hurricane Electric Fremont 1,california,37.4898735,-121.9309835,15.0,1.68,https://he.net/tour/fremont1.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/fremont/he-freemont1/,Midsize/Colo,P3,False,118260.0,1,
Hurricane Electric Fremont 2,california,37.4718685,-121.9203136,15.0,1.68,https://he.net/tour/fremont2.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/fremont/he-freemont2/,Midsize/Colo,P3,False,118260.0,1,
Impulse Goleta,california,34.4398876,-119.8348866,15.0,1.68,https://impulse.net/cloud/colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/goleta/goleta/,Midsize/Colo,P3,False,118260.0,1,
Impulse Santa Barbara,california,34.4223644,-119.7062586,15.0,1.68,https://impulse.net/cloud/colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/santa-barbara/santa-barbara/,Midsize/Colo,P3,False,118260.0,1,
Lumen Anaheim 1,california,33.848418,-117.970955,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/irvine/level3-anaheim1/,Midsize/Colo,P2,False,118260.0,1,
Lumen Bakerfield 1,california,35.37783,-119.011412,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/bakersfield/level3-bakerfield1/,Midsize/Colo,P2,False,118260.0,1,
Lumen Bakersfield 2,california,35.373399,-119.017953,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/bakersfield/twtc-bakersfield/,Midsize/Colo,P2,False,118260.0,1,
Lumen Emeryville 1,california,37.835026,-122.286697,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/emeryville/level3-5000-hollis/,Midsize/Colo,P2,False,118260.0,1,
Lumen Fresno 1,california,36.747506,-119.8150478,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/fresno/level3-fresno1/,Midsize/Colo,P2,False,118260.0,1,
Lumen Fresno 2,california,36.847527,-119.795865,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/fresno/twtc-fresno/,Midsize/Colo,P2,False,118260.0,1,
Lumen Hayward 1,california,37.6384934,-122.1299872,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/hayward/lumen-hayward-1/,Midsize/Colo,P2,False,118260.0,1,
Lumen Los Angeles,california,34.049028,-118.259272,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/level-3-los-angeles/,Midsize/Colo,P2,False,118260.0,1,
Lumen Los Angeles 4,california,34.0479891,-118.2565708,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/los-angeles/level3-los-angeles4/,Midsize/Colo,P2,False,118260.0,1,
Lumen Manchester 1,california,38.9699164,-123.6869288,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/manchester-ca/level3-manchester1/,Midsize/Colo,P2,False,118260.0,1,
Lumen Modesto,california,37.645314,-121.0003818,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/modesto/level3-modesto/,Midsize/Colo,P2,False,118260.0,1,
Lumen Oakland,california,37.836074,-122.287463,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/emeryville/level3-oakland/,Midsize/Colo,P2,False,118260.0,1,
Lumen Riverside 1,california,33.996958,-117.345705,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/riverside/level3-riverside1/,Midsize/Colo,P2,False,118260.0,1,
Lumen Sacramento 1,california,38.5869154,-121.5306666,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/sacramento/lumen-sacramento-1/,Midsize/Colo,P2,False,118260.0,1,
Lumen Sacramento 2,california,38.59143,-121.487826,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/sacramento/level3-sacramento2/,Midsize/Colo,P2,False,118260.0,1,
Lumen San Bernardino,california,34.1842015,-117.3544382,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-bernardino/level3-san-bernardino/,Midsize/Colo,P2,False,118260.0,1,
Lumen San Diego 1,california,32.809748,-117.135609,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-diego/level3-san-diego/,Midsize/Colo,P2,False,118260.0,1,
Lumen San Diego 2,california,32.829836,-117.134159,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-diego/level3-san-diego2/,Midsize/Colo,P2,False,118260.0,1,
Lumen San Francisco 1,california,37.775979,-122.393213,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/california/san-francisco/level3-san-francisco/,Midsize/Colo,P2,False,118260.0,1,
