Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Annual_Heat_MWh,Confidence_Score,Manual_Verified_MW
Plano Skies DC5,illinois,41.680052,-88.533458,1.0,1.91,https://savionenergy.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/plano-skies-dc5/,Small,P4,False,7884.0,1,
Plano Skies DC6,illinois,41.683979,-88.530638,1.0,1.91,https://savionenergy.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/plano-skies-dc6/,Small,P4,False,7884.0,1,
Plano Skies DC7,illinois,41.683931,-88.529116,1.0,1.91,https://savionenergy.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/plano-skies-dc7/,Small,P4,False,7884.0,1,
Prologis Project Steel,illinois,41.703587,-88.476056,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 1,illinois,41.700177,-88.4704,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-1/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 10,illinois,41.70946,-88.482102,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-10/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 11,illinois,41.709031,-88.478793,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-11/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 12,illinois,41.708238,-88.482516,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-12/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 13,illinois,41.707852,-88.479062,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-13/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 14,illinois,41.707027,-88.482681,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-14/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 15,illinois,41.706591,-88.479339,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-15/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 16,illinois,41.705765,-88.483085,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-16/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 17,illinois,41.702441,-88.481225,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-17/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 18,illinois,41.701068,-88.481195,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-18/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 19,illinois,41.699861,-88.481001,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-19/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 2,illinois,41.698873,-88.470372,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-2/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 20,illinois,41.698568,-88.48117,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-20/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 21,illinois,41.697268,-88.481164,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-21/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 22,illinois,41.695981,-88.481158,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-22/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 23,illinois,41.699089,-88.47846,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-23/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 24,illinois,41.696639,-88.478471,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-24/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 3,illinois,41.697537,-88.470296,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-3/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 4,illinois,41.696306,-88.470393,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-4/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 5,illinois,41.695013,-88.470295,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-5/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 6,illinois,41.693646,-88.470361,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-6/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 7,illinois,41.69233,-88.470427,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-7/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 8,illinois,41.710854,-88.481848,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-8/,Small,P4,False,7884.0,1,
Prologis Project Steel - Building 9,illinois,41.71045,-88.478516,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/aurora/prologis-project-steel-building-9/,Small,P4,False,7884.0,1,
STL Data Center,illinois,40.4729587,-88.9021915,1.0,1.91,https://www.poweredbystl.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/bloomington/c9d-data-center-services/,Small,P4,False,7884.0,1,
Sinch Data Center,illinois,41.873122,-87.633597,1.0,1.91,https://sinch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/neutral-tandem/,Small,P4,False,7884.0,1,
Synoptek - Chicago Data Center,illinois,41.853036,-87.61886,1.0,1.91,https://synoptek.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/earthlink-chicago/,Small,P4,False,7884.0,1,
WHP Braidwood - Building 1,illinois,41.255425,-88.243989,1.0,1.91,,https://www.datacentermap.com/usa/illinois/chicago/whp-braidwood-building-1/,Small,P4,False,7884.0,1,
WHP Braidwood - Building 2,illinois,41.25427,-88.243989,1.0,1.91,,https://www.datacentermap.com/usa/illinois/chicago/whp-braidwood-building-2/,Small,P4,False,7884.0,1,
WHP Braidwood - Building 3,illinois,41.253199,-88.243989,1.0,1.91,,https://www.datacentermap.com/usa/illinois/chicago/whp-braidwood-building-3/,Small,P4,False,7884.0,1,
WHP Braidwood - Building 4,illinois,41.256924,-88.238351,1.0,1.91,,https://www.datacentermap.com/usa/illinois/chicago/whp-braidwood-building-4/,Small,P4,False,7884.0,1,
WHP Braidwood - Building 5,illinois,41.255887,-88.238351,1.0,1.91,,https://www.datacentermap.com/usa/illinois/chicago/whp-braidwood-building-5/,Small,P4,False,7884.0,1,
WHP Braidwood - Building 6,illinois,41.254831,-88.238351,1.0,1.91,,https://www.datacentermap.com/usa/illinois/chicago/whp-braidwood-building-6/,Small,P4,False,7884.0,1,
WHP Braidwood - Building 7,illinois,41.253723,-88.238351,1.0,1.91,,https://www.datacentermap.com/usa/illinois/chicago/whp-braidwood-building-7/,Small,P4,False,7884.0,1,
WHP Braidwood - Building 8,illinois,41.252618,-88.238351,1.0,1.91,,https://www.datacentermap.com/usa/illinois/chicago/whp-braidwood-building-8/,Small,P4,False,7884.0,1,
WHP Braidwood Campus,illinois,41.254577,-88.24107,1.0,1.91,,https://www.datacentermap.com/usa/illinois/chicago/whp-braidwood/,Small,P4,False,7884.0,1,
WHP Pekin Campus,illinois,40.59714288305726,-89.58619483672703,1.0,1.91,,https://www.datacentermap.com/usa/illinois/peoria/whp-pekin-campus/,Small,P4,False,7884.0,1,
WOWaccess Data Center,illinois,41.8028283,-88.1479565,1.0,1.91,http://wowaccess.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/chicago-hosting1/,Small,P4,False,7884.0,1,
XNet Critical Computing Facility,illinois,41.796754,-88.112567,1.0,1.91,https://www.xnet.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/xnet-critical-computing-facility/,Small,P4,False,7884.0,1,
52505 Spruce Road,indiana,41.72835958426815,-86.495147750325,1.0,1.91,,https://www.datacentermap.com/usa/indiana/south-bend/52505-spruce-road/,Small,P4,False,7884.0,1,
701 West Henry Street,indiana,39.759719,-86.170956,1.0,1.91,,https://www.datacentermap.com/usa/indiana/indianapolis/701-west-henry/,Small,P4,False,7884.0,1,
Altafiber Blactkhorn,indiana,41.7293941,-86.3311677,1.0,1.91,https://www.altafiber.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/south-bend/gramtel-blactkhorn/,Small,P4,False,7884.0,1,
CBTS South Bend Data Center I,indiana,41.6777607,-86.2472603,1.0,1.91,https://www.cbts.com/infrastructure/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/south-bend/cbts-south-bend-data-center-i/,Small,P4,False,7884.0,1,
CBTS South Bend Data Center II,indiana,41.6833813,-86.2500066,1.0,1.91,https://www.cbts.com/infrastructure/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/south-bend/cbts-south-bend-data-center-ii/,Small,P4,False,7884.0,1,
Colostore Data Center,indiana,41.6555804,-86.2501764,1.0,1.91,https://www.colostore.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/south-bend/colostorecom/,Small,P4,False,7884.0,1,
Decatur Technology Park,indiana,39.664586,-86.3021,1.0,1.91,https://sabeydecaturdatacenter.com/#docs?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/decatur-technology-park/,Small,P4,False,7884.0,1,
Decatur Technology Park - Bldg A,indiana,39.665565,-86.299991,1.0,1.91,https://sabeydecaturdatacenter.com/#docs?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/decatur-technology-park-bldg-a/,Small,P4,False,7884.0,1,
Decatur Technology Park - Bldg B,indiana,39.664055,-86.304225,1.0,1.91,https://sabeydecaturdatacenter.com/#docs?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/decatur-technology-park-bldg-b/,Small,P4,False,7884.0,1,
Hancock County MegaSite,indiana,39.86366,-85.873752,1.0,1.91,https://www.surge-development.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/hancock-county-megasite/,Small,P4,False,7884.0,1,
Hancock County MegaSite - Building 1,indiana,39.86861,-85.875999,1.0,1.91,https://www.surge-development.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/hancock-county-megasite-building-1/,Small,P4,False,7884.0,1,
Hancock County MegaSite - Building 2,indiana,39.865053,-85.876224,1.0,1.91,https://www.surge-development.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/hancock-county-megasite-building-2/,Small,P4,False,7884.0,1,
Hancock County MegaSite - Building 3,indiana,39.862072,-85.871635,1.0,1.91,https://www.surge-development.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/hancock-county-megasite-building-3/,Small,P4,False,7884.0,1,
Hancock County MegaSite - Building 4,indiana,39.861086,-85.875918,1.0,1.91,https://www.surge-development.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/hancock-county-megasite-building-4/,Small,P4,False,7884.0,1,
Hancock County MegaSite - Building 5,indiana,39.858561,-85.876016,1.0,1.91,https://www.surge-development.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/hancock-county-megasite-building-5/,Small,P4,False,7884.0,1,
Hobart Devco LLC - Building 1,indiana,41.504361,-87.285525,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-building-1/,Small,P4,False,7884.0,1,
Hobart Devco LLC - Building 2,indiana,41.504271,-87.284035,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-building-2/,Small,P4,False,7884.0,1,
Hobart Devco LLC - Building 3,indiana,41.504287,-87.282517,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-building-3/,Small,P4,False,7884.0,1,
Hobart Devco LLC - Building 4,indiana,41.504345,-87.280672,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-building-4/,Small,P4,False,7884.0,1,
Hobart Devco LLC - Building 5,indiana,41.502781,-87.285185,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-building-5/,Small,P4,False,7884.0,1,
Hobart Devco LLC - Building 6,indiana,41.502725,-87.28101,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-building-6/,Small,P4,False,7884.0,1,
Hobart Devco LLC Campus,indiana,41.50335,-87.283036,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-campus/,Small,P4,False,7884.0,1,
LGI Broad Ripple,indiana,39.8690448,-86.1290975,1.0,1.91,https://www.lifegrid.com/datacenter.htm?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/lgi-broad-ripple/,Small,P4,False,7884.0,1,
Netrality - Indy Telcom Suite 101,indiana,39.759537,-86.170956,1.0,1.91,,https://www.datacentermap.com/usa/indiana/indianapolis/365main-indianapolis/,Small,P4,False,7884.0,1,
"Oliver Street, LLC",indiana,39.7587984,-86.1722574,1.0,1.91,https://paragoncompanies.com/real-estate-management/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/oliver-street/,Small,P4,False,7884.0,1,
Project Flo,indiana,39.71838432620218,-85.99906731789227,1.0,1.91,,https://www.datacentermap.com/usa/indiana/indianapolis/project-flo/,Small,P4,False,7884.0,1,
Prologis Shelbyville,indiana,39.52792616180558,-85.7176395682413,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/prologis-shelbyville/,Small,P4,False,7884.0,1,
SafeHouse Datacenter,indiana,41.1733209,-85.1469275,1.0,1.91,https://Safehousedatacenter.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/safehouse-datacenter/,Small,P4,False,7884.0,1,
WHP South Bend,indiana,41.64696773001109,-86.29817337756789,1.0,1.91,,https://www.datacentermap.com/usa/indiana/south-bend/whp-south-bend/,Small,P4,False,7884.0,1,
Windstream Evansville,indiana,37.997414,-87.489495,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/evansville/ngenx-evansville/,Small,P4,False,7884.0,1,
Windstream Indianapolis,indiana,39.759719,-86.170956,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/ngenx-indianapolis/,Small,P4,False,7884.0,1,
Windstream Lafayette,indiana,40.3987596,-86.8686813,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/ngenx---lafayette/,Small,P4,False,7884.0,1,
Wintek Data Center,indiana,40.3607999,-86.8304082,1.0,1.91,https://wintekbusiness.com/services/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/indianapolis/wintek-data-center/,Small,P4,False,7884.0,1,
713 Nebraska St,iowa,42.4981043,-96.4039508,1.0,1.91,https://www.fibercomm.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/sioux-city/713-nebraska-st/,Small,P4,False,7884.0,1,
Aureon Downtown,iowa,41.5879944,-93.6310129,1.0,1.91,https://www.aureon.com/network/data-center-services/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/aureon-downtown/,Small,P4,False,7884.0,1,
Consolidated Des Moines,iowa,41.5868055,-93.6227464,1.0,1.91,https://www.consolidated.com/business/medium-enterprise/data-center-services/locations/iowa?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/consolidated-des-moines/,Small,P4,False,7884.0,1,
Edged Council Bluffs - Building 1,iowa,41.27808611097593,-95.78967171478445,1.0,1.91,https://www.edgedenergy.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/council-bluffs/edged-council-bluffs-building-1/,Small,P4,False,7884.0,1,
Edged Council Bluffs - Building 2,iowa,41.27498988499039,-95.79211788947066,1.0,1.91,https://www.edgedenergy.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/council-bluffs/edged-council-bluffs-building-2/,Small,P4,False,7884.0,1,
Global Reach Ames,iowa,42.0017665,-93.6346427,1.0,1.91,https://www.globalreach.com/services/our-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/global-reach-ames/,Small,P4,False,7884.0,1,
Heartland Technology Data Center,iowa,42.4711077,-92.0541501,1.0,1.91,https://www.hbs.net/services/colocation-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/waterloo-ia/heartland-technology/,Small,P4,False,7884.0,1,
LightEdge - Altoona I,iowa,41.6668,-93.455687,1.0,1.91,https://www.lightedge.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/edgebcc/,Small,P4,False,7884.0,1,
LightEdge - Altoona II,iowa,41.666762,-93.455725,1.0,1.91,https://www.lightedge.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/lightedge-altoona2/,Small,P4,False,7884.0,1,
US Secure Hosting Center,iowa,42.2840281,-91.0921393,1.0,1.91,https://www.usshc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/monticello/us-secure-hosting-center/,Small,P4,False,7884.0,1,
Windstream Des Moines,iowa,41.5526383,-93.7003887,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/windstream-des-moines/,Small,P4,False,7884.0,1,
3601 N 12th St,kansas,39.14984080826389,-94.63792671007782,1.0,1.91,https://www.power-transitions.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kansas/kansas-city-ks/3601-n-12th-st/,Small,P4,False,7884.0,1,
C1 Kansas Data Center,kansas,38.9357321,-94.7919983,1.0,1.91,https://www.onec1.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kansas/kansas-city-ks/aoscloud/,Small,P3,False,7884.0,1,
IONOS Lenexa,kansas,38.93119125302246,-94.75309457361034,1.0,1.91,https://cloud.ionos.com/data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kansas/lenexa/ionos-lenexa/,Small,P4,False,7884.0,1,
ISG Topeka,kansas,39.052558,-95.666014,1.0,1.91,https://isgtech.com/datacenter?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kansas/topeka/isg-topeka/,Small,P4,False,7884.0,1,
Project Pilot,kansas,38.94806,-95.026977,1.0,1.91,https://bealeinfra.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kansas/topeka/project-pilot/,Small,P4,False,7884.0,1,
Windstream Lenexa,kansas,38.9845182,-94.7184721,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kansas/lenexa/windstream-lenexa/,Small,P4,False,7884.0,1,
332 West Broadway,kentucky,38.2457797,-85.7580952,1.0,1.91,,https://www.datacentermap.com/usa/kentucky/louisville/332-w-broadway/,Small,P4,False,7884.0,1,
ATCDC,kentucky,38.5052659,-82.6810439,1.0,1.91,https://www.sagetechcenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/ashland/atcdc/,Small,P4,False,7884.0,1,
CBTS Florence Data Center,kentucky,39.0049168,-84.601462,1.0,1.91,https://www.cbts.com/infrastructure/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/florence-ky/cbts-florence-data-center/,Small,P4,False,7884.0,1,
Data Canopy - Louisville,kentucky,38.2371028,-85.7738726,1.0,1.91,https://datacanopy.com/data-centers/louisville-ky/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/hosting-louisville/,Small,P4,False,7884.0,1,
East Kentucky Network Data Center,kentucky,37.5994228,-82.6800149,1.0,1.91,http://www.ekn.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/ivel/east-kentucky-network-data-center/,Small,P4,False,7884.0,1,
EnergyNet Data Center,kentucky,36.8495698,-87.4690246,1.0,1.91,https://energynetdatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/hopkinsville/energynet-data-center/,Small,P4,False,7884.0,1,
Gearheart Communications,kentucky,38.042286,-84.4672719,1.0,1.91,https://www.gearheart.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/lexington/gearheart-communications/,Small,P3,False,7884.0,1,
Lost River Data Center,kentucky,36.962312,-86.47093919999999,1.0,1.91,https://www.wku.edu/accelerator/crd_lost_river.php?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/bowling-green/lost-river-data-center/,Small,P4,False,7884.0,1,
PowerHouse Louisville - Building 1,kentucky,38.196507,-85.859755,1.0,1.91,https://www.powerhousedata.com/data-center/ph-louisville?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/powerhouse-louisville-building-1/,Small,P4,False,7884.0,1,
PowerHouse Louisville - Building 2,kentucky,38.195737,-85.858636,1.0,1.91,https://www.powerhousedata.com/data-center/ph-louisville?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/powerhouse-louisville-building-2/,Small,P4,False,7884.0,1,
PowerHouse Louisville - Building 3,kentucky,38.194831,-85.857221,1.0,1.91,https://www.powerhousedata.com/data-center/ph-louisville?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/powerhouse-louisville-building-3/,Small,P4,False,7884.0,1,
PowerHouse Louisville - Building 4,kentucky,38.194083,-85.856136,1.0,1.91,https://www.powerhousedata.com/data-center/ph-louisville?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/powerhouse-louisville-building-4/,Small,P4,False,7884.0,1,
PowerHouse Louisville - Building 5,kentucky,38.197425,-85.856617,1.0,1.91,https://www.powerhousedata.com/data-center/ph-louisville?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/powerhouse-louisville-building-5/,Small,P4,False,7884.0,1,
PowerHouse Louisville - Building 6,kentucky,38.196398,-85.855327,1.0,1.91,https://www.powerhousedata.com/data-center/ph-louisville?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/powerhouse-louisville-building-6/,Small,P4,False,7884.0,1,
PowerHouse Louisville - Building 7,kentucky,38.201524,-85.853719,1.0,1.91,https://www.powerhousedata.com/data-center/ph-louisville?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/powerhouse-louisville-building-7/,Small,P4,False,7884.0,1,
Project Lincoln OC Data Center,kentucky,38.3944462,-85.4093247,1.0,1.91,,https://www.datacentermap.com/usa/kentucky/louisville/project-lincoln-oc-data-center/,Small,P4,False,7884.0,1,
Silica Broadband,kentucky,38.3703275,-85.5935596,1.0,1.91,https://silicabroadband.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/davey-holdings/,Small,P4,False,7884.0,1,
TenKey Data Center - Bldg 1,kentucky,36.657897,-86.575806,1.0,1.91,https://tenkeydatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/bowling-green/tenkey-data-center-bldg-1/,Small,P4,False,7884.0,1,
TenKey Data Center - Bldg 2,kentucky,36.657375,-86.572519,1.0,1.91,https://tenkeydatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/bowling-green/tenkey-data-center-bldg-2/,Small,P4,False,7884.0,1,
TenKey Data Center - Bldg 3,kentucky,36.657027,-86.569745,1.0,1.91,https://tenkeydatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/bowling-green/tenkey-data-center-bldg-3/,Small,P4,False,7884.0,1,
TenKey Data Center Campus,kentucky,36.659557,-86.572093,1.0,1.91,https://tenkeydatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/bowling-green/tenkey-data-center-campus/,Small,P4,False,7884.0,1,
TeraWulf Hawesville,kentucky,37.94574239663027,-86.78736526524985,1.0,1.91,https://www.terawulf.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/terawulf-hawesville/,Small,P4,False,7884.0,1,
Windstream Lexington,kentucky,38.0460732,-84.4944433,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/lexington/windstream-lexington/,Small,P4,False,7884.0,1,
"Windstream Louisville, KY",kentucky,38.2421627,-85.7381196,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/ngenx---colocation/,Small,P4,False,7884.0,1,
Scroggin Networks Monroe,louisiana,32.5156661,-92.1134716,1.0,1.91,https://scroggin.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/louisiana/monroe/monroe/,Small,P4,False,7884.0,1,
EnablesIT Data Center,maine,43.9073683,-69.9969657,1.0,1.91,https://www.enablesit.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maine/brunswick/nexus-management/,Small,P4,False,7884.0,1,
FirstLight Bangor,maine,44.7959909,-68.7723439,1.0,1.91,https://www.firstlight.net/bangor-me-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maine/bangor/firstlight-bangor/,Small,P4,False,7884.0,1,
FirstLight Brunswick,maine,43.8950296,-69.9230964,1.0,1.91,https://www.firstlight.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maine/brunswick/oxford-networks-data-center/,Small,P4,False,7884.0,1,
FirstLight Portland,maine,43.6577998,-70.261218,1.0,1.91,https://www.firstlight.net/portland-me-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maine/portland-mn/firstlight-portland/,Small,P4,False,7884.0,1,
Maine Yankee Nuclear Plant DC Project,maine,43.95641202813458,-69.69473871686502,1.0,1.91,,https://www.datacentermap.com/usa/maine/brunswick/maine-yankee-nuclear-plant-dc-project/,Small,P4,False,7884.0,1,
MillCompute LLC,maine,44.09436716025149,-70.21860867300832,1.0,1.91,,https://www.datacentermap.com/usa/maine/lewiston/millcompute-llc/,Small,P4,False,7884.0,1,
