Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
Colocation America MiamiDC1,florida,25.7758686,-80.1931295,15.0,1.68,https://www.colocationamerica.com/data-center-locations/miami?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/colocation-america-miamidc1/,Midsize/Colo,P3,False,1,118260.0
Cogent Data Center - Doral,florida,25.808003,-80.328712,1.1,1.91,http://www.cogentco.com/en/cogent-miami?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/cogent-miami2/,Small,P1,False,5,8672.400000000001
Net Data,florida,25.9243762,-80.217407,1.0,1.91,https://www.nettalk.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/net-data/,Small,P4,False,1,7884.0
Stealth-ISS Dedicated Server Store,florida,25.7976163,-80.2291049,1.0,1.91,https://stealth-iss.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/stealth-iss-data-center/,Small,P4,False,1,7884.0
Cogent Data Center - Hollywood,florida,25.9949788,-80.1804545,15.0,1.68,https://www.cogentco.com/en/cogent-miami?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/cogent-data-center-hollywood/,Midsize/Colo,P3,False,1,118260.0
iM Critical Miami Data Center,florida,25.848659,-80.195349,15.0,1.2,https://imcritical.com/locations/miami/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/miami-data-vault/,Midsize/Colo,P3,False,1,118260.0
200 Southeast First Street,florida,25.7732173,-80.1899092,1.0,1.91,https://www.miami200southeast.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/200-technology-center/,Small,P4,False,1,7884.0
Nettogo Data Center,florida,25.656253,-80.3820651,1.0,1.91,http://www.nettogo.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/nettogo/,Small,P4,False,1,7884.0
IPXON Miami,florida,25.7823647,-80.1931295,1.0,1.91,https://www.ipxon.com/en-gl/dc-miami-usa?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/ipxon-miami/,Small,P4,False,1,7884.0
Carrierhouse Data Center,florida,25.9240941,-80.2177704,1.0,1.91,https://www.carrierhouse.us/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/carrierhouse-data-center/,Small,P4,False,1,7884.0
Verizon Miami,florida,25.9251015,-80.224559,1.0,1.91,https://www.verizon.com/business/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/xo-miami/,Small,P4,False,1,7884.0
CSN-1 Bonita Springs,florida,26.3325531,-81.8461845,1.0,1.91,https://carnivalsubmarinenetworks.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/csn-1-bonita-springs/,Small,P4,False,1,7884.0
Hivelocity - Tampa 1,florida,28.0199528,-82.5246385,1.0,1.91,,https://www.datacentermap.com/usa/florida/tampa/hivelocity/,Small,P4,False,1,7884.0
Hivelocity - Tampa 2,florida,28.0048354,-82.3576682,1.0,1.91,,https://www.datacentermap.com/usa/florida/tampa/hivelocity-tpa2/,Small,P4,False,1,7884.0
OneColo Tampa,florida,27.9461864,-82.4585446,15.0,1.68,https://www.onecolo.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/onecolo/,Midsize/Colo,P3,False,1,118260.0
Flexential Tampa - West Data Center - $0 NRC's,florida,28.035364,-82.540695,1.81,1.91,,https://www.datacentermap.com/usa/florida/tampa/flexential-tampa-west/,Small,P1,False,5,14270.04
Cyxtera - Tampa TPA1,florida,27.945267,-82.351323,1.0,1.91,https://www.cyxtera.com/data-center-services/data-center-locations/tampa?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/cyxtera-tpa1/,Small,P4,False,1,7884.0
Flexential Tampa - North Data Center,florida,28.0739103,-82.3682799,3.0,1.91,,https://www.datacentermap.com/usa/florida/tampa/flexential-tampa/,Small,P1,False,5,23652.0
H5 Data Centers Tampa,florida,27.9496073,-82.4583528,15.0,1.68,https://365datacenters.com/tampa-data-center/?utm_source=Referral&utm_medium=Listing&utm_campaign=DataCenterMap,https://www.datacentermap.com/usa/florida/tampa/switchdata-tampa/,Midsize/Colo,P3,False,1,118260.0
E Solutions Data Center,florida,27.9473436,-82.4587643,3.0,1.91,https://www.wowforbusiness.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/e-solutions-corporation/,Small,P1,False,5,23652.0
Cologix LAK1,florida,28.07966,-81.975166,1.0,1.91,,https://www.datacentermap.com/usa/florida/tampa/cologix-lakeland/,Small,P4,False,1,7884.0
Datatech Hosting Tampa,florida,28.019224,-82.5297779,1.0,1.91,https://www.datatechitp.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/datatech-hosting/,Small,P4,False,1,7884.0
Cogent Data Center - Tampa,florida,27.947606,-82.4594682,0.8,1.91,https://www.cogentco.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/cogent-tampa/,Small,P1,False,5,6307.200000000001
Carrier Core Data Center,florida,27.9500521,-82.4582432,15.0,1.68,https://carriercore.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/carrier-core-data-center/,Midsize/Colo,P3,False,1,118260.0
655 North Franklin,florida,27.9498764,-82.4588432,1.0,1.91,https://www.wilsoncompany.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/655-north-franklin/,Small,P4,False,1,7884.0
Data Canopy - Tampa,florida,27.9491445,-82.4570908,1.0,1.91,https://datacanopy.com/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/hostway-tampa/,Small,P1,False,5,7884.0
Data Canopy - Tampa Franklin,florida,27.9495027,-82.4583924,1.0,1.91,https://datacanopy.com/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/hostway-tampa-franklin/,Small,P4,False,1,7884.0
AceHost Tampa Data Center,florida,27.9491474,-82.4570469,15.0,1.68,http://www.acehost.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/acehostcom/,Midsize/Colo,P3,False,1,118260.0
Park Tower,florida,27.9476751,-82.459371,1.0,1.91,https://www.parktowertampa.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/park-tower/,Small,P4,False,1,7884.0
Bohler Places LLC Fort Meade,florida,27.78797027173758,-81.82347183442675,1.0,1.91,,https://www.datacentermap.com/usa/florida/tampa/bohler-places-llc-fort-meade/,Small,P4,False,1,7884.0
Verizon Tampa,florida,28.0055246,-82.3597342,1.0,1.91,https://www.verizon.com/business/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/xo-tampa/,Small,P4,False,1,7884.0
Cologix JAX1,florida,30.33113,-81.662156,1.0,1.91,,https://www.datacentermap.com/usa/florida/jacksonville/421-west-church-street/,Small,P4,False,1,7884.0
Cologix JAX2,florida,30.273181,-81.613826,1.0,1.91,,https://www.datacentermap.com/usa/florida/jacksonville/cologix-jax2/,Small,P4,False,1,7884.0
CSX Data Center,florida,30.2613317,-81.601206,6.0,1.91,https://colocsx.com/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/csx-data-center/,Small,P1,False,5,47304.0
Flexential Jacksonville Data Center,florida,30.2457,-81.5819004,1.39,1.65,,https://www.datacentermap.com/usa/florida/jacksonville/flexential-jacksonville/,Small,P1,False,5,10958.759999999998
ScaleMatrix Jacksonville,florida,30.217209,-81.581937,5.0,1.2,https://www.scalematrix.com/jacksonville-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/scalematrix-jacksonville/,Small,P1,False,5,39420.0
SBA Edge Jacksonville,florida,30.327064,-81.669037,15.0,1.68,https://www.sbaedge.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/gorack-data-center/,Midsize/Colo,P3,False,1,118260.0
Windstream Jacksonville,florida,30.331446,-81.662439,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/windstream-jacksonville/,Small,P4,False,1,7884.0
SBA Edge JaxNAP,florida,30.3314026,-81.6624201,9.0,1.91,http://www.gorack.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/jax/,Small,P1,False,5,70956.0
365 Data Centers - Fort Lauderdale,florida,26.1849867,-80.1908671,1.5,1.91,https://365datacenters.com/fort-lauderdale-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-lauderdale/hostnet-fort-lauderdale/,Small,P1,False,5,11826.0
Volico Deerfield,florida,26.2911093,-80.1334872,15.0,1.68,https://www.volico.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-lauderdale/volico-deerfield/,Midsize/Colo,P3,False,1,118260.0
T-Mobile Everglades MSO,florida,26.184976,-80.28691649999999,1.0,1.91,https://www.t-mobile.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-lauderdale/t-mobile-everglades-mso/,Small,P4,False,1,7884.0
Flexential Fort Lauderdale Data Center - $0 NRC's,florida,26.189781,-80.1917423,3.15,1.91,,https://www.datacentermap.com/usa/florida/fort-lauderdale/flexential-fort-lauderdale/,Small,P1,False,5,24834.6
Cloud South,florida,26.6836379,-80.0554949,1.0,1.91,https://cloudsouth.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/west-palm-beach/cloud-south/,Small,P1,False,5,7884.0
Project Tango,florida,26.6884734,-80.37004069999999,1.0,1.91,,https://www.datacentermap.com/usa/florida/west-palm-beach/project-tango/,Small,P4,False,1,7884.0
Pavlov Media Tallahassee,florida,30.4466778,-84.2833378,1.0,1.91,https://pavlovmedia.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tallahassee/pavlov-media-fl/,Small,P4,False,1,7884.0
ColoBarn Melbourne Data Center,florida,27.9835334,-80.55716129999999,1.0,1.91,https://www.colobarn.com/data-centers/#florida?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/melbourne-fl/colobarn-melbourne-data-center/,Small,P4,False,1,7884.0
Data Shelter DS1,florida,27.4244645,-80.4092194,1.0,1.91,http://www.datashelter.com/our-facilities/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/port-saint-lucie/data-shelter-ds1/,Small,P4,False,1,7884.0
SD Data Center,florida,28.259954,-80.6945666,1.0,1.91,https://www.satcomdirect.com/infrastructure-services/data-centers/facilities/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/melbourne-fl/terracom-direct/,Small,P4,False,1,7884.0
Sollensys Palm Bay,florida,27.9833905,-80.629643,1.0,1.91,https://sollensys.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/port-saint-lucie/sollensys-palm-bay/,Small,P4,False,1,7884.0
Sentinel Grove Technology Park,florida,27.46001485703555,-80.5540986456542,1.0,1.91,,https://www.datacentermap.com/usa/florida/port-saint-lucie/sentinel-grove-technology-park/,Small,P4,False,1,7884.0
SkyLink - Naples,florida,26.1677418,-81.7998104,1.0,1.91,http://www.skylinkdc.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-myers/skylink-naples/,Small,P1,False,5,7884.0
Inland Fiber Data Center,florida,28.0244697,-81.7283992,1.0,1.91,https://inlandfiber.com/services/colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/winter-haven/inland/,Small,P4,False,1,7884.0
Digital Cloud Vault,florida,26.2458867,-81.801808,15.0,1.68,https://www.digitalcloudvault.com/data-centers-southwest-florida/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/naples-fl/digital-cloud-vault/,Midsize/Colo,P3,False,1,118260.0
Gainesville Data Center,florida,29.6761252,-82.3859088,1.2,1.91,https://www.acceleration.net/local-florida-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/gainesville/gainesville-data-center/,Small,P1,False,5,9460.800000000001
Communication Square,florida,27.118142,-80.25402,1.0,1.91,https://www.communicationsquare.com/solutions/datacenter-on-cloud-solution/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/stuart/communication-square/,Small,P4,False,1,7884.0
Tel-Networks Data Center,florida,28.8455356,-81.320908,1.0,1.91,https://www.telnetworksusa.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/deltona/tel-networks/,Small,P4,False,1,7884.0
American Tower EDC Jacksonville,florida,30.3050367,-81.3959395,1.0,1.91,https://www.americantower.com/us/edge-data-center-jacksonville-fl?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/american-tower-edc-jacksonville/,Small,P2,False,1,7884.0
American Tower EDC Tampa Bay,florida,27.8692243,-82.7434686,4.0,1.91,https://www.americantower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/st-petersburg/american-tower-edc-tampa-bay/,Small,P1,False,5,31536.0
CoreSite Orlando (OR1),florida,28.4271365270483,-81.42006041433615,7.0,1.91,https://www.coresite.com/data-center/or1-orlando-fl?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/orlando/coresite-or1/,Small,P1,False,5,55188.0
CoreSite Miami (MI2),florida,25.7933177,-80.33358109999999,4.3,1.91,https://www.coresite.com/data-center/mi2-miami-fl?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/coresite-miami-mi2/,Small,P1,False,5,33901.200000000004
CoreSite Miami (MI1),florida,25.797341,-80.229838,15.0,1.68,https://www.coresite.com/data-center-locations/miami?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/miami-exchange/,Midsize/Colo,P2,False,1,118260.0
DataBank MIA1 - Downtown Miami,florida,25.775811,-80.192958,1.6,1.91,https://www.databank.com/data-centers/miami/36-northeast-2nd-street/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/zcolo-36ne-2nd/,Small,P1,False,5,12614.400000000001
DC BLOX Palm Coast,florida,29.49476425110279,-81.19706909937494,15.0,1.68,https://www.dcblox.com/data-center-map/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/dc-blox-palm-coast/,Midsize/Colo,P2,False,1,118260.0
EdgeConneX Miami - EDCMIA01,florida,25.7928135,-80.3806221,1.5,1.91,http://www.edgeconnex.com/edge-data-center-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/edcmia01/,Small,P1,False,5,11826.0
EdgeConneX Miami - EDCMIA02,florida,25.9454756,-80.1915,6.0,1.91,https://www.edgeconnex.com/locations/americas/miami-fl/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/edgeconnex-edcmia02/,Small,P1,False,5,47304.0
EdgeConneX Jacksonville - EDCJAX01,florida,30.252714,-81.602773,0.5,1.91,https://www.edgeconnex.com/locations/americas/jacksonville-fl/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/edcjax01/,Small,P1,False,5,3942.0
EdgeConneX Tallahassee-EDCTAL01,florida,30.471888,-84.353135,0.25,1.91,https://www.edgeconnex.com/locations/americas/tallahassee-fl/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tallahassee/edgeconnex-edctal01/,Small,P1,False,5,1971.0
Equinix  MI3,florida,26.38896,-80.10894,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/boca-raton/equinix--mi3/,Midsize/Colo,P2,False,1,118260.0
Equinix MI1 (NAP of the Americas),florida,25.782841,-80.193084,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/terremark-miami/,Midsize/Colo,P2,False,1,118260.0
Equinix MI2,florida,25.776108,-80.193078,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/switchdata-miami-36ne/,Midsize/Colo,P2,False,1,118260.0
Equinix MI6,florida,25.787685,-80.3546324,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/equinix-mi6/,Midsize/Colo,P2,False,1,118260.0
Iron Mountain Data Centers MIA-1,florida,25.8845875,-80.2472068,16.0,1.68,https://www.ironmountain.com/data-centers/locations/miami-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/iron-mountain-mia-1/,Midsize/Colo,P1,False,5,126144.0
Lumen Orlando 3,florida,28.464008,-81.418975,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/orlando/twtc-orlando/,Midsize/Colo,P2,False,1,118260.0
Lumen Orlando,florida,28.615015,-81.388571,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/orlando/level3-orlando/,Midsize/Colo,P2,False,1,118260.0
Lumen Orlando 2,florida,28.527123,-81.385068,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/orlando/level3-orlando2/,Midsize/Colo,P2,False,1,118260.0
Lumen Miami 5,florida,25.7979518,-80.2148204,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/lumen-miami-5/,Midsize/Colo,P2,False,1,118260.0
Lumen Miami 4,florida,25.7823647,-80.1931295,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/lumen-miami-4/,Midsize/Colo,P2,False,1,118260.0
Lumen Miami 3,florida,25.7732197,-80.1900026,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/level3-miami3/,Midsize/Colo,P2,False,1,118260.0
Lumen Miami,florida,25.778951,-80.194823,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/level3-miami/,Midsize/Colo,P2,False,1,118260.0
Lumen Tampa 1,florida,28.018122,-82.523523,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/level3-tampa/,Midsize/Colo,P2,False,1,118260.0
Lumen Tampa 4,florida,27.9473436,-82.4587643,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/twtc-tampa/,Midsize/Colo,P2,False,1,118260.0
Lumen Tampa 3,florida,27.959749,-82.431342,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/level3-tampa3/,Midsize/Colo,P2,False,1,118260.0
Lumen Tampa 2,florida,28.0044419,-82.3576981,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/level3-tampa2/,Midsize/Colo,P2,False,1,118260.0
Lumen Jacksonville 1,florida,30.2721362,-81.6235377,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/level3-jacksonbille1/,Midsize/Colo,P2,False,1,118260.0
Lumen Jacksonville 2,florida,30.3288969,-81.6652503,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/level3-jacksonville/,Midsize/Colo,P2,False,1,118260.0
Lumen Fort Lauderdale 1,florida,26.1233062,-80.1443107,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-lauderdale/level3-fort-lauderdale1/,Midsize/Colo,P2,False,1,118260.0
Lumen West Palm Beach 1,florida,26.683632,-80.055181,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/west-palm-beach/level3-west-palm-beach1/,Midsize/Colo,P2,False,1,118260.0
Lumen Tallahassee 2,florida,30.42971,-84.282196,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tallahassee/level3-tallahassee2/,Midsize/Colo,P2,False,1,118260.0
Lumen Tallahassee,florida,30.436719,-84.328127,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tallahassee/level3-tallahassee/,Midsize/Colo,P2,False,1,118260.0
Lumen Melbourne 1,florida,28.071726,-80.60245,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/melbourne-fl/level3-melbourne1/,Midsize/Colo,P2,False,1,118260.0
Lumen Fort Myers 1,florida,26.6496014,-81.8538478,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-myers/level3-fort-myers1/,Midsize/Colo,P2,False,1,118260.0
Lumen Fort Myers 2,florida,26.6490553,-81.8539554,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-myers/lumen-fort-myers-2/,Midsize/Colo,P2,False,1,118260.0
Lumen Daytona Beach 1,florida,29.2100642,-81.0240008,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/daytona-beach/level3-daytona-beach1/,Midsize/Colo,P2,False,1,118260.0
QTS Miami 1 DC1,florida,25.791506,-80.37957,2.0,1.91,https://qtsdatacenters.com/data-centers/miami?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/quality-miami-data-center/,Small,P1,False,5,15768.0
TierPoint Jacksonville,florida,30.2164226,-81.5820341,15.0,1.68,http://tierpoint.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/tierpoint-florida/,Midsize/Colo,P2,False,1,118260.0
