Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
8435 Stemmons Freeway (DFW36),texas,32.8275518,-96.8737025,1.2,1.91,,https://www.datacentermap.com/usa/texas/dallas/tel-x-dallas2/,Small,P1,False,5,9460.800000000001
4025 Midway Rd (DFW11),texas,33.021641,-96.844558,4.4,1.91,,https://www.datacentermap.com/usa/texas/dallas/4025-midway/,Small,P1,False,5,34689.600000000006
2323 Bryan Street (DFW10),texas,32.7872116,-96.7942191,3.8,1.91,,https://www.datacentermap.com/usa/texas/dallas/2323-bryan-street/,Small,P1,False,5,29959.2
1232 Alma Road (DFW16),texas,32.966302,-96.715742,6.7,1.91,,https://www.datacentermap.com/usa/texas/dallas/1232-alma/,Small,P1,False,5,52822.8
900 Quality Way (DFW17),texas,32.9672275,-96.7133702,6.9,1.91,,https://www.datacentermap.com/usa/texas/dallas/900-quality-way/,Small,P1,False,5,54399.600000000006
H5Colo  Inc.,texas,32.9215006,-96.7765026,1.0,1.91,,https://www.datacentermap.com/usa/texas/dallas/h5-colo-dallas/,Small,P4,False,1,7884.0
850 E. Collins Boulevard (DFW28),texas,32.9679639,-96.7137273,6.8,1.91,,https://www.datacentermap.com/usa/texas/dallas/850-e-collins-boulevard/,Small,P1,False,5,53611.200000000004
1210 Integrity Drive (DFW18),texas,32.96641528,-96.71448144,36.0,1.22,,https://www.datacentermap.com/usa/texas/dallas/1210-integrity-drive/,Hyperscale,P1,False,5,283824.0
Cologix DAL2,texas,32.800748,-96.819412,1.0,1.91,,https://www.datacentermap.com/usa/texas/dallas/cologix-dal2/,Small,P4,False,1,7884.0
Cologix DAL1,texas,32.799962,-96.820615,1.0,1.91,,https://www.datacentermap.com/usa/texas/dallas/cologix-infomart/,Small,P4,False,1,7884.0
Flexential Dallas - Plano Data Center,texas,33.0072369,-96.6662997,18.0,1.68,,https://www.datacentermap.com/usa/texas/dallas/flexential-plano/,Midsize/Colo,P1,False,5,141912.0
1215 Integrity Drive (DFW25),texas,32.96451597,-96.71448144,6.9,1.91,,https://www.datacentermap.com/usa/texas/dallas/1215-integrity-drive/,Small,P1,False,5,54399.600000000006
Cologix DAL3,texas,32.800748,-96.819412,1.0,1.91,,https://www.datacentermap.com/usa/texas/dallas/cologix-dal3/,Small,P4,False,1,7884.0
2440 Marsh Lane (DFW12),texas,32.9799672,-96.8534887,6.7,1.91,,https://www.datacentermap.com/usa/texas/dallas/2440-marsh-lane/,Small,P1,False,5,52822.8
4849 Alpha Road (DFW14),texas,32.93394,-96.827985,4.5,1.91,,https://www.datacentermap.com/usa/texas/dallas/4849-alpha-road/,Small,P1,False,5,35478.0
907 Security Row (DFW35),texas,32.9642249,-96.711535,9.6,1.91,,https://www.datacentermap.com/usa/texas/dallas/907-security-row/,Small,P1,False,5,75686.40000000001
Flexential Dallas - Richardson Data Center,texas,32.9946659,-96.7526944,3.75,1.91,,https://www.datacentermap.com/usa/texas/dallas/flexential-richardson/,Small,P1,False,5,29565.0
Hivelocity - Dallas 1,texas,32.8379674,-96.878352,1.0,1.91,,https://www.datacentermap.com/usa/texas/dallas/hivelocity-carrier1/,Small,P4,False,1,7884.0
950 E. Collins Boulevard (DFW29),texas,32.9672132,-96.7106402,7.2,1.91,,https://www.datacentermap.com/usa/texas/dallas/950-e-collins-boulevard/,Small,P1,False,5,56764.8
2501 S. State Highway 121 (DFW26),texas,33.0533231,-96.9173431,1.0,1.91,,https://www.datacentermap.com/usa/texas/dallas/2501-s-state-highway-121/,Small,P4,False,1,7884.0
Datacenter Park - Dallas,texas,32.96608457497533,-96.71216817582877,1.0,1.91,,https://www.datacentermap.com/usa/texas/dallas/datacenter-park-dallas/,Small,P4,False,1,7884.0
Flexential Dallas - Downtown Data Center,texas,32.799962,-96.820615,6.66,1.91,,https://www.datacentermap.com/usa/texas/dallas/flexential-dallas-downtown/,Small,P1,False,5,52507.44
908 Quality Way (DFW20),texas,32.966215,-96.7099901,10.0,1.68,,https://www.datacentermap.com/usa/texas/dallas/908-quality-way-dfw20/,Midsize/Colo,P1,False,5,78840.0
904 Quality Way (DFW21),texas,32.96624917268467,-96.71115026551632,1.0,1.91,,https://www.datacentermap.com/usa/texas/dallas/904-quality-way-dfw21/,Small,P4,False,1,7884.0
1702 W Campbell Rd,texas,32.977103,-96.650478,1.0,1.91,,https://www.datacentermap.com/usa/texas/dallas/1702-w-campbell-rd/,Small,P4,False,1,7884.0
1502 Ferris Rd,texas,32.9742907,-96.6493987,8.0,1.91,,https://www.datacentermap.com/usa/texas/dallas/1502-ferris-rd/,Small,P1,False,5,63072.0
1505 Ferris Rd,texas,32.974884,-96.6509725,1.0,1.91,,https://www.datacentermap.com/usa/texas/dallas/1505-ferris-rd/,Small,P4,False,1,7884.0
GDC - Dallas TX1 Data Center,texas,32.981173,-96.6563479,16.0,1.68,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/dallas-tx-1-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/ragingwire-dallas-tx1/,Midsize/Colo,P1,False,5,126144.0
"IRVING-TX (Dallas, Texas)",texas,32.8933566,-96.9802641,8.5,1.91,https://cloudnium.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/irving-tx-dallas-texas/,Small,P1,False,5,67014.0
Prime Dallas Data Center Campus,texas,32.837943,-96.878977,7.5,1.91,https://primedatacenters.com/dallas-data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/carrier1/,Small,P1,False,5,59130.0
Csquare - Dallas DFW3-A,texas,32.91144626627915,-96.87124428217471,10.0,1.68,https://www.evoquedcs.com/data-centers/dallas-webb-chapel?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/evoque-dal2/,Midsize/Colo,P1,False,5,78840.0
Alpha Data Center,texas,32.9335036,-96.8346173,2.0,1.91,https://www.macomp.com/data-center-services/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/alpha-data-center/,Small,P1,False,5,15768.0
