Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
KOMO Plaza,washington,47.6195033,-122.3480997,16.0,1.68,https://komoplaza.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/fisher-building/,Midsize/Colo,P1,False,5,126144.0
Intergate.West,washington,47.4921809,-122.2933128,50.0,1.22,https://sabey.com/data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/sabey-intergate-west/,Hyperscale,P3,False,1,394200.0
1505 5th,washington,47.6107164,-122.3358076,1.0,1.91,https://www.colliers.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/1505-5th/,Small,P4,False,1,7884.0
Evocative - INAP Seattle,washington,47.6144077,-122.3383877,15.0,1.68,https://evocative.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/internap-westin/,Midsize/Colo,P3,False,1,118260.0
Astute Hosting Seattle,washington,47.614408,-122.338388,1.0,1.91,http://astutehosting.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/astute-hosting-seattle/,Small,P4,False,1,7884.0
Seattle Colocation,washington,47.6143731,-122.3388856,15.0,1.68,http://seattlecolocation.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/seattle-colocation/,Midsize/Colo,P3,False,1,118260.0
ColoCenters,washington,47.6143968,-122.3388475,1.2,1.91,https://www.meadgroup.com/facilities/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/colocenters/,Small,P1,False,5,9460.800000000001
Optic Fusion - Westin,washington,47.614408,-122.338388,15.0,1.68,https://www.opticfusion.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/optic-fusion-westin/,Midsize/Colo,P3,False,1,118260.0
Hostrunway Seattle,washington,47.4931576,-122.2938323,20.0,1.14,https://www.hostrunway.com/data-centers.php?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/hostrunway-seattle/,AI Specialized,P3,False,1,157680.0
Verizon Seattle,washington,47.6065177,-122.3357194,1.0,1.91,https://www.verizon.com/business/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/xo-seattle/,Small,P4,False,1,7884.0
Wowrack Seattle,washington,47.614408,-122.338388,15.0,1.68,https://www.wowrack.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/wowrack-com/,Midsize/Colo,P3,False,1,118260.0
IBM SEA01,washington,47.4918687,-122.2898138,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/softlayer-sjc01/,Hyperscale,P3,False,1,394200.0
SDC Seattle - Building A,washington,47.4948707681969,-122.2881984688999,20.0,1.14,https://sabeydatacenters.com/locations/seattle-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/sdc-seattle-building-a/,AI Specialized,P3,False,1,157680.0
SDC Seattle - Building B,washington,47.49504311765745,-122.2905768926494,20.0,1.14,https://sabeydatacenters.com/locations/seattle-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/sdc-seattle-building-b/,AI Specialized,P3,False,1,157680.0
SDC Seattle - Building D,washington,47.49342912883517,-122.2888366822993,20.0,1.14,https://sabeydatacenters.com/locations/seattle-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/sdc-seattle-building-d/,AI Specialized,P3,False,1,157680.0
SDC Seattle - Building E,washington,47.49189827858618,-122.2896949891843,20.0,1.14,https://sabeydatacenters.com/locations/seattle-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/sdc-seattle-building-e/,AI Specialized,P3,False,1,157680.0
SDC Seattle - Building C,washington,47.49354273430495,-122.290106063134,20.0,1.14,https://sabeydatacenters.com/locations/seattle-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/sdc-seattle-building-c/,AI Specialized,P3,False,1,157680.0
BitPusher Data Center,washington,47.4941285,-122.2944044,1.0,1.91,https://bitpusher.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/bitpusher/,Small,P4,False,1,7884.0
Serverfarm Moses Lake Data Center TiTAN,washington,47.181474,-119.321314,32.0,1.25,https://www.serverfarmllc.com/moses-lake-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/moses-lake/cyxtera-mwh1/,Hyperscale,P1,False,5,252288.0
SDC Columbia Campus,washington,47.407804,-120.188792,70.0,1.22,https://sabey.com/data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/sabey-intergate-columbia/,Hyperscale,P1,False,5,551880.0
Bitfarms Washington,washington,47.1301417,-119.2780771,21.0,1.68,https://bitfarms.com/farms/washington/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/moses-lake/bitfarms-washington/,Midsize/Colo,P1,False,5,165564.00000000003
T-Mobile East Wenatchee,washington,47.4073354,-120.1874215,1.0,1.91,https://www.t-mobile.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/t-mobile-east-wenatchee/,Small,P4,False,1,7884.0
SDC Columbia - Building C,washington,47.40759190622035,-120.1915913591392,20.0,1.14,https://sabeydatacenters.com/locations/east-wenatchee-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/sdc-columbia-building-c/,AI Specialized,P3,False,1,157680.0
SDC Columbia - Building B,washington,47.40715076003269,-120.1874812613416,20.0,1.14,https://sabeydatacenters.com/locations/east-wenatchee-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/sdc-columbia-building-b/,AI Specialized,P3,False,1,157680.0
SDC Columbia - Building D,washington,47.41004695227301,-120.1919116932251,20.0,1.14,https://sabeydatacenters.com/locations/east-wenatchee-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/sdc-columbia-building-d/,AI Specialized,P3,False,1,157680.0
SDC Columbia - Building A,washington,47.40877034350666,-120.1892595367089,20.0,1.14,https://sabeydatacenters.com/locations/east-wenatchee-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/sdc-columbia-building-a/,AI Specialized,P3,False,1,157680.0
Bitdeer Washington,washington,47.41402423123076,-120.2106899118301,13.0,1.68,https://www.bitdeer.com/datacenter?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/bitdeer-wenatchee-washington/,Midsize/Colo,P1,False,5,102492.00000000001
ASICSPACE Bitcoin Data Center,washington,47.4264409,-120.3197563,1.0,1.91,http://www.asicspace.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/asicspace-bitcoin-dc/,Small,P4,False,1,7884.0
Colocation Northwest - South Hill,washington,47.1608567,-122.2793217,7.0,1.3,https://www.colocationnorthwest.com/data-centers/south-hill/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/tacoma/south-hill-dc/,Small,P1,False,5,55188.0
Colocation Northwest - Tacoma,washington,47.2533381,-122.4367086,0.15,1.91,https://www.colocationnorthwest.com/data-centers/tacoma?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/tacoma/colonorthwest-tacoma/,Small,P1,False,5,1182.6000000000001
Optic Fusion - Perkins Building,washington,47.253329,-122.436741,1.0,1.91,https://www.opticfusion.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/tacoma/optic-fusion/,Small,P1,False,5,7884.0
Cogent Data Center - Tacoma,washington,47.22774760000001,-122.4666435,2.3,1.91,https://www.cogentco.com/en/cogent-seattle?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/tacoma/cogent-data-center-tacoma/,Small,P1,False,5,18133.199999999997
ScaleMatrix Seattle,washington,47.1548585,-122.2790184,50.0,1.2,https://www.scalematrix.com/seattle-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/tacoma/scalematrix-seattle/,Hyperscale,P1,False,5,394200.0
Centeris South Hill SH1,washington,47.1607846,-122.2794366,50.0,1.22,http://centeris.com/locations?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/tacoma/centeris-south-hill-sh1/,Hyperscale,P1,False,5,394200.0
Centeris South Hill SH2,washington,47.15879342983055,-122.2798167081964,50.0,1.22,http://centeris.com/locations?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/tacoma/centeris-south-hill-sh2/,Hyperscale,P1,False,5,394200.0
Perkins Building,washington,47.25333879999999,-122.436765,1.0,1.91,,https://www.datacentermap.com/usa/washington/tacoma/perkins-building/,Small,P4,False,1,7884.0
Centeris South Hill Campus,washington,47.15992246172314,-122.2794237429955,15.0,1.68,http://centeris.com/locations?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/tacoma/centeris-south-hill-campus/,Midsize/Colo,P3,False,1,118260.0
Columbia Colocation,washington,47.2300411,-120.0012802,0.03,1.5,https://wacolo.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/quincy/columbia-colocation/,Small,P1,False,5,236.52
SDC Quincy Campus,washington,47.2460205,-119.8148957,123.0,1.22,https://sabeydatacenters.com/locations/quincy-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/quincy/intergate-quincy-c/,Hyperscale,P1,False,5,969732.0
H5 Data Centers Quincy II,washington,47.2479159,-119.8249245,15.0,1.68,https://h5datacenters.com/quincy-II-data-center.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/quincy/h5-data-centers-quincy-ii/,Midsize/Colo,P3,False,1,118260.0
H5 Data Centers Quincy III,washington,47.24657007065377,-119.8284135187007,15.0,1.68,https://h5datacenters.com/quincy-III-data-center.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/quincy/h5-data-centers-quincy-iii/,Midsize/Colo,P3,False,1,118260.0
SDC Quincy - Building D,washington,47.24430296518699,-119.8147924878232,20.0,1.14,https://sabeydatacenters.com/locations/quincy-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/quincy/sdc-quincy-building-d/,AI Specialized,P3,False,1,157680.0
SDC Quincy - Building E,washington,47.24481378691405,-119.8178534897305,20.0,1.14,https://sabeydatacenters.com/locations/quincy-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/quincy/sdc-quincy-building-e/,AI Specialized,P3,False,1,157680.0
SDC Quincy - Building C,washington,47.24619061719264,-119.8157366246109,20.0,1.14,https://sabeydatacenters.com/locations/quincy-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/quincy/sdc-quincy-building-c/,AI Specialized,P3,False,1,157680.0
SDC Quincy - Building B,washington,47.24764850187839,-119.8131938911208,20.0,1.14,https://sabeydatacenters.com/locations/quincy-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/quincy/sdc-quincy-building-b/,AI Specialized,P3,False,1,157680.0
SDC Quincy - Building A,washington,47.24622953692534,-119.8132689929737,20.0,1.14,https://sabeydatacenters.com/locations/quincy-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/quincy/sdc-quincy-building-a/,AI Specialized,P3,False,1,157680.0
H5 Data Centers Quincy I,washington,47.2524633,-119.8197427,40.0,1.22,https://h5datacenters.com/quincy-data-center.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/spokane/h5-quincy/,Hyperscale,P1,False,5,315360.0
Krambu Eastern Washington,washington,48.1827727,-117.0421384,10.0,1.68,https://krambu.com/colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/spokane/krambu-eastern-washington/,Midsize/Colo,P1,False,5,78840.0
Neutron Data Center,washington,47.6582945,-117.4192,15.0,1.68,http://neutronllc.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/spokane/neutron/,Midsize/Colo,P3,False,1,118260.0
Cogent Data Center - Spokane,washington,47.6103251,-117.5183835,15.0,1.68,https://www.cogentco.com/en/cogent-seattle?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/spokane/cogent-data-center-spokane/,Midsize/Colo,P3,False,1,118260.0
Interlink Data Center,washington,47.6554241,-117.4042987,1.0,1.91,https://ilinkllc.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/spokane/interlink/,Small,P4,False,1,7884.0
Fusion Connect - Spokane,washington,47.6585759,-117.419279,1.0,1.91,https://www.fusionconnect.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/spokane/oneeighty-spokane/,Small,P4,False,1,7884.0
Vivio Technologies - WW TS Site,washington,46.0584328,-118.3661403,15.0,1.68,https://viviotech.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/walla-walla/vivio-ww-ts-site/,Midsize/Colo,P3,False,1,118260.0
Fusion Connect - Walla Walla,washington,46.0655246,-118.3386804,1.0,1.91,https://www.fusionconnect.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/walla-walla/oneeighty-walla-walla/,Small,P4,False,1,7884.0
PocketiNet Walla Walla,washington,46.0874152,-118.2846552,1.0,1.91,https://pocketinet.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/walla-walla/pocketinet-walla-walla/,Small,P4,False,1,7884.0
Vivio Technologies - WW UG Site,washington,46.0665961,-118.340416,15.0,1.68,https://viviotech.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/walla-walla/walla-walla-co/,Midsize/Colo,P3,False,1,118260.0
Colocation Northwest - Bellevue,washington,47.5835485,-122.1346246,1.0,1.91,https://www.colocationnorthwest.com/data-centers/bellevue?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/bellevue/bellevue-eastgate/,Small,P1,False,5,7884.0
CSSNW Bellingham,washington,48.7572868,-122.4805356,1.0,1.91,https://www.cssnw.com/facilities-2/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/bellingham/cssnw-bellingham/,Small,P4,False,1,7884.0
Lunavi Bellingham,washington,48.7592261,-122.5035402,15.0,1.68,https://www.lunavi.com/data-centers/bellingham?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/bellingham/ghd-bellingham/,Midsize/Colo,P3,False,1,118260.0
Atlas Agro Richland Campus,washington,46.35426,-119.30859,1.0,1.91,https://www.atlasagro.ag/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/prosser/atlas-agro-richland-campus/,Small,P4,False,1,7884.0
Franklin PUD Data Center,washington,46.2292014,-119.1066228,1.0,1.91,https://www.franklinpud.com/broadband/services/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/pasco/franklin-pud-data-center/,Small,P4,False,1,7884.0
Atlas Agro Richland DC1,washington,46.356944,-119.315008,1.0,1.91,https://www.atlasagro.ag/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/prosser/atlas-agro-richland-dc1/,Small,P4,False,1,7884.0
Atlas Agro Richland DC4,washington,46.357035,-119.302653,1.0,1.91,https://www.atlasagro.ag/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/prosser/atlas-agro-richland-dc4/,Small,P4,False,1,7884.0
Atlas Agro Richland DC3,washington,46.353895,-119.314952,1.0,1.91,https://www.atlasagro.ag/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/prosser/atlas-agro-richland-dc3/,Small,P4,False,1,7884.0
Atlas Agro Richland DC2,washington,46.356851,-119.309812,1.0,1.91,https://www.atlasagro.ag/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/prosser/atlas-agro-richland-dc2/,Small,P4,False,1,7884.0
Atlas Agro Richland DC5,washington,46.353871,-119.30252,1.0,1.91,https://www.atlasagro.ag/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/prosser/atlas-agro-richland-dc5/,Small,P4,False,1,7884.0
Amazon AWS - Walla Walla,washington,46.11711486739964,-118.9000193701582,50.0,1.22,https://aws.amazon.com/es/trust-center/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/walla-walla/amazon-aws-walla-walla/,Hyperscale,P2,False,1,394200.0
CyrusOne PNW1 - Quincy,washington,47.24281545135931,-119.8711393587792,90.0,1.22,https://www.cyrusone.com/data-centers/north-america/quincy-washington?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/quincy/cyrusone-pnw1/,Hyperscale,P1,False,5,709560.0
DataBank SEA2 - SeaTAC,washington,47.4950345,-122.2905918,3.0,1.91,https://www.databank.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/zcolo-3311s-120th/,Small,P1,False,5,23652.0
DataBank - 12201 Tukwila Intl Blvd,washington,47.4930991,-122.2936882,15.0,1.68,https://www.databank.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/zcolo-12201-tukwila/,Midsize/Colo,P2,False,1,118260.0
DataBank SEA1 - Downtown Seattle,washington,47.6143908,-122.3388835,0.21,1.91,https://www.databank.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/zcolo-2001-6th-ave/,Small,P1,False,5,1655.64
EdgeConneX Seattle - EDCSEA01,washington,47.4981839,-122.2895845,4.5,1.91,https://www.edgeconnex.com/locations/americas/seattle-wa/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/edcsea01/,Small,P1,False,5,35478.0
Equinix SE4,washington,47.42158,-122.24756,12.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/equinix-se4/,Midsize/Colo,P1,False,5,94608.0
Equinix SE3,washington,47.614455,-122.33965,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/equinix-se3/,Midsize/Colo,P2,False,1,118260.0
Equinix SE2,washington,47.614408,-122.338388,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/switch-data-seattle/,Midsize/Colo,P2,False,1,118260.0
Lumen Bothell,washington,47.792255,-122.196049,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/tw-telecom---bothell/,Midsize/Colo,P2,False,1,118260.0
Lumen Seattle,washington,47.618532,-122.337158,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/level3-seattle/,Midsize/Colo,P2,False,1,118260.0
Lumen Seattle 1,washington,47.6108787,-122.3360583,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/seattle/level3-seattle1/,Midsize/Colo,P2,False,1,118260.0
Microsoft Malaga Campus,washington,47.359156,-120.1582317,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-malaga-campus/,Hyperscale,P2,False,1,394200.0
Microsoft Malaga (EAT12),washington,47.3584632,-120.159804,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-malaga-phase-2/,Hyperscale,P2,False,1,394200.0
Microsoft Malaga (EAT11),washington,47.35753,-120.1592842,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-malaga-phase-1/,Hyperscale,P2,False,1,394200.0
Microsoft Malaga (EAT14),washington,47.35950172688081,-120.1600888376711,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-malaga-eat14/,Hyperscale,P2,False,1,394200.0
Microsoft East Wenatchee Campus,washington,47.418578,-120.2105047,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-east-wenatchee/,Hyperscale,P2,False,1,394200.0
Microsoft East Wenatchee (EAT04),washington,47.41962454039259,-120.2137312002781,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-east-wenatchee-eat04/,Hyperscale,P2,False,1,394200.0
Microsoft East Wenatchee (EAT03),washington,47.41833561519195,-120.2076411507387,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-east-wenatchee-eat03/,Hyperscale,P2,False,1,394200.0
Microsoft East Wenatchee (EAT02),washington,47.41686326441484,-120.2076819203482,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-east-wenatchee-eat02/,Hyperscale,P2,False,1,394200.0
Microsoft Columbia Campus,washington,47.23904044431441,-119.8631711358407,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/quincy/microsoft-columbia-campus/,Hyperscale,P2,False,1,394200.0
Microsoft Quincy Campus,washington,47.2381244,-119.885198,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/quincy/microsoft-quincy/,Hyperscale,P2,False,1,394200.0
Microsoft Columbia Data Center (CO2),washington,47.24021902777304,-119.8641882851298,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/washington/quincy/microsoft-columbia-co2/,Hyperscale,P2,False,1,394200.0
