Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL
Navegalo Miami Data Center,florida,25.7758503,-80.1929893,10,,https://navegalo.com/es/centro-de-datos-miami/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/rack-lodge-miami/
Equinix MI2,florida,25.776108,-80.193078,,,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/switchdata-miami-36ne/
EdgeConneX Miami - EDCMIA02,florida,25.9454756,-80.1915,6,,https://www.edgeconnex.com/locations/americas/miami-fl/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/edgeconnex-edcmia02/
NocRoom Miami Colocation and VPS,florida,25.7758774,-80.1929703,,,https://ipv4.nocroom.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/switchmia/
Aptum Miami,florida,25.795032,-80.342568,2,,https://aptum.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/peer-1-miami/
Volico Miami 1,florida,25.7756147,-80.1881889,,,https://www.volico.com/data-centers/miami-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/volico-miami-1/
Raeden Miami,florida,25.7758125,-80.1882476,1,,https://raeden.com/data-centers/miami/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/raeden-miami/
South Reach Networks,florida,25.776108,-80.193078,,,https://imdatacenters.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/interconnect-miami/
Colocation America MiamiDC1,florida,25.7758686,-80.1931295,,,https://www.colocationamerica.com/data-center-locations/miami?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/colocation-america-miamidc1/
Cogent Data Center - Doral,florida,25.808003,-80.328712,1.1,,http://www.cogentco.com/en/cogent-miami?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/cogent-miami2/
Net Data,florida,25.9243762,-80.217407,,,https://www.nettalk.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/net-data/
Stealth-ISS Dedicated Server Store,florida,25.7976163,-80.2291049,,,https://stealth-iss.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/stealth-iss-data-center/
Cogent Data Center - Hollywood,florida,25.9949788,-80.1804545,,,https://www.cogentco.com/en/cogent-miami?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/cogent-data-center-hollywood/
iM Critical Miami Data Center,florida,25.848659,-80.195349,,1.2,https://imcritical.com/locations/miami/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/miami-data-vault/
200 Southeast First Street,florida,25.7732173,-80.1899092,,,https://www.miami200southeast.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/200-technology-center/
Nettogo Data Center,florida,25.656253,-80.3820651,,,http://www.nettogo.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/nettogo/
Lumen Miami 5,florida,25.7979518,-80.2148204,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/lumen-miami-5/
Lumen Miami 4,florida,25.7823647,-80.1931295,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/lumen-miami-4/
IPXON Miami,florida,25.7823647,-80.1931295,,,https://www.ipxon.com/en-gl/dc-miami-usa?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/ipxon-miami/
Carrierhouse Data Center,florida,25.9240941,-80.2177704,,,https://www.carrierhouse.us/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/carrierhouse-data-center/
Verizon Miami,florida,25.9251015,-80.224559,,,https://www.verizon.com/business/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/xo-miami/
CSN-1 Bonita Springs,florida,26.3325531,-81.8461845,,,https://carnivalsubmarinenetworks.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/csn-1-bonita-springs/
Lumen Miami 3,florida,25.7732197,-80.1900026,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/level3-miami3/
Lumen Miami,florida,25.778951,-80.194823,,,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/miami/level3-miami/
Hivelocity - Tampa 1,florida,28.0199528,-82.5246385,,,,https://www.datacentermap.com/usa/florida/tampa/hivelocity/
Hivelocity - Tampa 2,florida,28.0048354,-82.3576682,,,,https://www.datacentermap.com/usa/florida/tampa/hivelocity-tpa2/
OneColo Tampa,florida,27.9461864,-82.4585446,,,https://www.onecolo.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/onecolo/
Flexential Tampa - West Data Center - $0 NRC's,florida,28.035364,-82.540695,1.81,,,https://www.datacentermap.com/usa/florida/tampa/flexential-tampa-west/
Cyxtera - Tampa TPA1,florida,27.945267,-82.351323,,,https://www.cyxtera.com/data-center-services/data-center-locations/tampa?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/cyxtera-tpa1/
Flexential Tampa - North Data Center,florida,28.0739103,-82.3682799,3,,,https://www.datacentermap.com/usa/florida/tampa/flexential-tampa/
H5 Data Centers Tampa,florida,27.9496073,-82.4583528,,,https://365datacenters.com/tampa-data-center/?utm_source=Referral&utm_medium=Listing&utm_campaign=DataCenterMap,https://www.datacentermap.com/usa/florida/tampa/switchdata-tampa/
E Solutions Data Center,florida,27.9473436,-82.4587643,3,,https://www.wowforbusiness.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/e-solutions-corporation/
Cologix LAK1,florida,28.07966,-81.975166,,,,https://www.datacentermap.com/usa/florida/tampa/cologix-lakeland/
Datatech Hosting Tampa,florida,28.019224,-82.5297779,,,https://www.datatechitp.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/datatech-hosting/
Cogent Data Center - Tampa,florida,27.947606,-82.4594682,0.8,,https://www.cogentco.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/cogent-tampa/
Carrier Core Data Center,florida,27.9500521,-82.4582432,,,https://carriercore.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/carrier-core-data-center/
655 North Franklin,florida,27.9498764,-82.4588432,,,https://www.wilsoncompany.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/655-north-franklin/
Data Canopy - Tampa,florida,27.9491445,-82.4570908,1,,https://datacanopy.com/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/hostway-tampa/
Data Canopy - Tampa Franklin,florida,27.9495027,-82.4583924,,,https://datacanopy.com/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/hostway-tampa-franklin/
AceHost Tampa Data Center,florida,27.9491474,-82.4570469,,,http://www.acehost.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/acehostcom/
Park Tower,florida,27.9476751,-82.459371,,,https://www.parktowertampa.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/park-tower/
Bohler Places LLC Fort Meade,florida,27.78797027173758,-81.82347183442675,,,,https://www.datacentermap.com/usa/florida/tampa/bohler-places-llc-fort-meade/
Lumen Tampa 1,florida,28.018122,-82.523523,,,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/level3-tampa/
Verizon Tampa,florida,28.0055246,-82.3597342,,,https://www.verizon.com/business/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/xo-tampa/
Lumen Tampa 4,florida,27.9473436,-82.4587643,,,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/twtc-tampa/
Lumen Tampa 3,florida,27.959749,-82.431342,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/level3-tampa3/
Lumen Tampa 2,florida,28.0044419,-82.3576981,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tampa/level3-tampa2/
Cologix JAX1,florida,30.33113,-81.662156,,,,https://www.datacentermap.com/usa/florida/jacksonville/421-west-church-street/
TierPoint Jacksonville,florida,30.2164226,-81.5820341,,,http://tierpoint.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/tierpoint-florida/
Cologix JAX2,florida,30.273181,-81.613826,,,,https://www.datacentermap.com/usa/florida/jacksonville/cologix-jax2/
EdgeConneX Jacksonville - EDCJAX01,florida,30.252714,-81.602773,0.5,,https://www.edgeconnex.com/locations/americas/jacksonville-fl/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/edcjax01/
CSX Data Center,florida,30.2613317,-81.601206,6,,https://colocsx.com/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/csx-data-center/
Flexential Jacksonville Data Center,florida,30.2457,-81.5819004,1.39,1.65,,https://www.datacentermap.com/usa/florida/jacksonville/flexential-jacksonville/
ScaleMatrix Jacksonville,florida,30.217209,-81.581937,5,1.2,https://www.scalematrix.com/jacksonville-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/scalematrix-jacksonville/
SBA Edge Jacksonville,florida,30.327064,-81.669037,,,https://www.sbaedge.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/gorack-data-center/
American Tower EDC Jacksonville,florida,30.3050367,-81.3959395,,,https://www.americantower.com/us/edge-data-center-jacksonville-fl?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/american-tower-edc-jacksonville/
Windstream Jacksonville,florida,30.331446,-81.662439,,,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/windstream-jacksonville/
DC BLOX Palm Coast,florida,29.49476425110279,-81.19706909937494,,,https://www.dcblox.com/data-center-map/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/dc-blox-palm-coast/
Lumen Jacksonville 1,florida,30.2721362,-81.6235377,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/level3-jacksonbille1/
SBA Edge JaxNAP,florida,30.3314026,-81.6624201,9,,http://www.gorack.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/jax/
365 Data Centers - Fort Lauderdale,florida,26.1849867,-80.1908671,1.5,,https://365datacenters.com/fort-lauderdale-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-lauderdale/hostnet-fort-lauderdale/
Lumen Jacksonville 2,florida,30.3288969,-81.6652503,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/jacksonville/level3-jacksonville/
Volico Deerfield,florida,26.2911093,-80.1334872,,,https://www.volico.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-lauderdale/volico-deerfield/
T-Mobile Everglades MSO,florida,26.184976,-80.28691649999999,,,https://www.t-mobile.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-lauderdale/t-mobile-everglades-mso/
Lumen Fort Lauderdale 1,florida,26.1233062,-80.1443107,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-lauderdale/level3-fort-lauderdale1/
Flexential Fort Lauderdale Data Center - $0 NRC's,florida,26.189781,-80.1917423,3.15,,,https://www.datacentermap.com/usa/florida/fort-lauderdale/flexential-fort-lauderdale/
Cloud South,florida,26.6836379,-80.0554949,1,,https://cloudsouth.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/west-palm-beach/cloud-south/
Lumen West Palm Beach 1,florida,26.683632,-80.055181,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/west-palm-beach/level3-west-palm-beach1/
Project Tango,florida,26.6884734,-80.37004069999999,,,,https://www.datacentermap.com/usa/florida/west-palm-beach/project-tango/
Lumen Tallahassee 2,florida,30.42971,-84.282196,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tallahassee/level3-tallahassee2/
EdgeConneX Tallahassee-EDCTAL01,florida,30.471888,-84.353135,0.25,,https://www.edgeconnex.com/locations/americas/tallahassee-fl/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tallahassee/edgeconnex-edctal01/
Lumen Tallahassee,florida,30.436719,-84.328127,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tallahassee/level3-tallahassee/
Pavlov Media Tallahassee,florida,30.4466778,-84.2833378,,,https://pavlovmedia.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/tallahassee/pavlov-media-fl/
ColoBarn Melbourne Data Center,florida,27.9835334,-80.55716129999999,,,https://www.colobarn.com/data-centers/#florida?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/melbourne-fl/colobarn-melbourne-data-center/
Data Shelter DS1,florida,27.4244645,-80.4092194,,,http://www.datashelter.com/our-facilities/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/port-saint-lucie/data-shelter-ds1/
Lumen Melbourne 1,florida,28.071726,-80.60245,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/melbourne-fl/level3-melbourne1/
SD Data Center,florida,28.259954,-80.6945666,,,https://www.satcomdirect.com/infrastructure-services/data-centers/facilities/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/melbourne-fl/terracom-direct/
Sollensys Palm Bay,florida,27.9833905,-80.629643,,,https://sollensys.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/port-saint-lucie/sollensys-palm-bay/
Lumen Fort Myers 1,florida,26.6496014,-81.8538478,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-myers/level3-fort-myers1/
Sentinel Grove Technology Park,florida,27.46001485703555,-80.5540986456542,,,,https://www.datacentermap.com/usa/florida/port-saint-lucie/sentinel-grove-technology-park/
Lumen Fort Myers 2,florida,26.6490553,-81.8539554,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-myers/lumen-fort-myers-2/
SkyLink - Naples,florida,26.1677418,-81.7998104,1,,http://www.skylinkdc.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/fort-myers/skylink-naples/
American Tower EDC Tampa Bay,florida,27.8692243,-82.7434686,4,,https://www.americantower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/st-petersburg/american-tower-edc-tampa-bay/
Inland Fiber Data Center,florida,28.0244697,-81.7283992,,,https://inlandfiber.com/services/colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/winter-haven/inland/
Digital Cloud Vault,florida,26.2458867,-81.801808,,,https://www.digitalcloudvault.com/data-centers-southwest-florida/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/naples-fl/digital-cloud-vault/
Gainesville Data Center,florida,29.6761252,-82.3859088,1.2,,https://www.acceleration.net/local-florida-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/gainesville/gainesville-data-center/
Communication Square,florida,27.118142,-80.25402,,,https://www.communicationsquare.com/solutions/datacenter-on-cloud-solution/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/stuart/communication-square/
Lumen Daytona Beach 1,florida,29.2100642,-81.0240008,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/daytona-beach/level3-daytona-beach1/
Tel-Networks Data Center,florida,28.8455356,-81.320908,,,https://www.telnetworksusa.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/florida/deltona/tel-networks/
